Error: 248
Actual, FlowId, Expected
74,301256612,9
74,1000571373,60
74,-1197626823,12
74,-1227164113,14
74,-453358774,74
74,656311531,184
74,-2048041204,250
74,-1020369431,8
74,167877732,10
74,-1000467757,257
74,-1515783946,2
74,-1406473408,74
74,274078245,14
74,793018396,20
73,1361471366,49
73,1233973424,29
73,613655958,54
73,528871323,230
73,1687081584,10
73,-167443139,82
73,-1563140078,2
73,236618489,70
73,-436789470,198
72,-926035941,26
72,2037827080,119
72,1621489216,4
72,-2019174330,52
72,457140892,4
72,-1656709210,20
72,-493208077,52
71,219562367,4
71,968933327,50
71,1781292196,5
71,500615928,2
71,20814976,5
71,-655103350,6
71,-164065341,88
71,-671769858,2
71,-1290251118,10
71,30323405,4
71,2101475794,6
70,-424455780,270
70,-2010761564,88
70,823580906,18
70,259469792,72
70,-384409601,70
70,309704322,6
70,716335266,10
70,-1076177176,18
70,1930415923,172
70,508646472,8
70,1016008767,106
70,-1115536793,10
69,2000446021,67
69,-830258759,180
69,928060004,8
69,-3132825,72
69,1873869149,4
69,1897538004,76
69,-1183377947,66
69,1502302748,2
69,-66482161,10
68,-2034001045,15
68,614845825,39
68,550030809,31
68,-303367790,199
68,-1549464264,68
68,976586396,48
68,2087234449,153
68,1135928264,192
68,278510172,20
68,-1354051309,32
68,281784336,258
68,-941306873,70
68,-446608582,66
68,66440665,9
68,-1442043532,18
68,-1164806238,2
68,1849523352,66
68,-695991589,4
67,-511484488,14
67,315130935,78
67,-850927186,163
67,821008089,16
67,1855878340,67
67,-1569067624,7
67,181132217,39
67,1780285180,10
67,1664533564,140
67,1951512810,49
67,527817313,46
67,-541663594,4
67,1699665904,62
67,1126346249,20
67,-1952120232,4
67,-124974477,64
67,2070839415,20
67,-479530440,42
67,-960801528,4
66,358148678,87
66,1444654039,20
66,178713901,50
66,-2046706758,54
66,1455395934,2
66,1228954826,66
66,265102928,2
66,2022275182,20
66,1145926472,42
66,-18636329,6
66,-1498277203,68
66,224945176,218
66,317625976,2
66,1067513637,16
66,-795623115,8
66,90502826,54
66,450713720,16
66,1834616574,20
66,-371584206,10
66,1932129695,48
65,437891678,203
65,-206690875,28
65,2070437894,2
65,-1829121768,21
65,148254014,44
65,-2083066051,32
65,1962424704,2
65,-1832477145,4
65,1137201023,13
65,928110096,20
65,956826863,6
65,-804569321,2
64,-1094270879,2
64,-833796482,17
64,-213490370,7
64,661652578,5
64,-1623536223,66
64,1049404345,104
64,545527705,64
64,1455402255,106
64,1850177511,2
64,1691284482,66
64,-1988011146,2
64,-737420586,60
64,-963959961,60
64,-1585534293,2
64,76208748,6
64,610137089,2
63,874056994,29
63,-1626260486,63
63,-330357559,84
63,893855028,90
63,997792058,4
62,1766293141,64
62,577416294,70
62,-1561588430,42
62,627064793,60
62,1368878468,114
62,591341382,58
62,-1311418458,74
62,342664120,2
61,-67151905,77
61,2126550164,5
61,-958638521,4
61,-1594978024,128
61,1771364052,48
60,-206684695,45
60,-1823396704,2
60,-284762875,15
60,-1327467865,10
60,850607495,2
60,-692039440,32
60,1138012982,48
59,776409264,61
59,1001035155,57
59,-766172478,47
59,-164648013,59
59,-476633893,4
59,-903739757,6
59,-1663672091,166
59,-1133951061,2
58,1590101030,176
58,1091301347,20
58,-1319994529,58
58,-117939456,3
58,-1692874242,2
58,1082942221,912
58,-1175995280,12
58,1792166203,10
58,-785473600,2
58,-1248642992,16
58,-584056241,76
58,890169498,4
58,164646603,64
58,1790524509,6
58,-1019195369,4
58,1086987125,62
58,-1446075097,48
58,-763426386,8
58,389679911,4
58,672317392,76
58,21655284,62
58,593133165,2
58,750274387,20
58,-245153381,54
58,-1876803033,20
58,1034306499,6
58,407724773,62
57,-227588080,69
57,690138686,5
57,860929236,63
57,256380590,2
57,191755383,55
57,-933921514,40
57,-321352446,8
57,187069614,55
57,1053578684,52
57,-924707853,66
57,1270396882,113
57,-2058666692,48
57,576973070,104
57,692988463,8
57,-356194254,16
57,-1872686884,20
56,-811485274,82
56,483660520,24
56,1560681234,4
56,38570908,36
56,472118464,6
56,-1051565747,28
56,681579440,2
56,1584441716,20
56,1763138316,90
56,-175803652,56
56,-531381848,42
56,1100836658,2
56,-1327548443,2
56,102842400,58
56,797406002,2
55,806310546,8
55,1441106227,13
55,1260713542,73
55,1180346546,3
55,-727254019,65
55,223294907,4
55,-901334011,70
55,1250662586,66
54,-937716116,54
54,-1503592043,86
54,1982840380,2
54,499870303,54
54,337117810,114
54,1934928878,54
54,-1825908255,9
54,1054595474,4
54,1138016369,52
54,1313698262,4
54,-2136871203,10
54,-682856619,2
54,1613408366,5
54,-1774829643,56
54,1677980812,41
54,-164283603,2
54,862279078,12
54,-76896364,54
54,143722220,20
54,1901444911,4
54,1249438484,56
54,-1057448691,52
53,-1185476572,33
53,-886416311,54
53,2106046931,43
53,734186101,5
53,1964885755,8
53,-1114961028,20
53,-1972685743,2
53,212909827,2
53,-1149010802,334
53,458537173,51
53,2120825285,2
53,1448995211,2
52,-477373432,52
52,-583089598,54
52,1191145740,90
52,526526977,14
52,-828206735,4
52,1607995948,26
52,1751159976,15
52,545082572,3
52,1824211834,58
52,-653478257,62
52,172611369,38
52,1416273464,48
52,-1752585279,4
52,-984612729,2
52,1101413847,50
52,-2071734466,61
52,-1289019791,44
52,121757537,100
52,550198720,4
52,853695615,88
52,-1139444225,32
51,-621116964,6
50,-929792771,37
50,1402509657,2
50,518001240,52
50,707044902,56
50,-74330917,4
50,-81909596,56
50,-2070228192,20
50,493356002,20
50,-965029815,2
50,-967211455,6
50,1980347199,60
50,-1231157287,8
50,921054905,20
50,-1250173292,2
49,689561890,93
49,569361457,13
49,-778578092,47
49,192637497,18
49,-1870443188,52
49,-1825417372,2
49,1396067471,3
49,735160647,2
49,-1897379812,2
49,1445299097,2
49,2016133268,2
48,-1254329490,42
48,-335360892,29
48,-1666682034,43
48,-311295586,5
48,1535560130,50
48,1936386504,72
48,1056921195,17
48,-661984362,42
48,399863058,53
48,-2112656477,148
48,-443672325,16
48,-1606539084,2
48,-1844180801,66
48,-639888442,2
48,1086430834,6
48,414353739,20
48,370850101,48
48,1612987530,66
48,1110308058,25
48,-1501801210,4
48,191156543,4
47,1233974629,47
47,-1582057301,20
47,-691668620,13
47,-905319684,4
47,-688648757,5
47,-393942897,15
47,-2140149904,9
47,-1021724928,10
47,1495911503,5
47,-1624194208,151
47,-1339447309,2
47,701638614,49
47,-632538178,50
47,-1454289831,2
46,85433357,8
46,662595740,352
46,-671364792,26
46,287120581,3
46,-168633778,6
46,1575185461,13
46,-980398841,6
46,1833237802,2
46,1174369309,10
46,-114973914,60
46,1570341156,132
46,-1622143345,40
46,-2119762314,2
46,1456860722,34
46,2095317185,26
46,859264101,40
46,1683789061,2
45,1679197794,7
45,-729358588,7
45,-779836913,45
45,-2005452045,45
45,1032350718,45
45,549376570,4
45,-1576753830,45
45,1614409897,47
45,942605610,70
45,-549169412,8
45,-759139092,21
45,1965366322,85
45,-1810137610,20
44,-531135635,5
44,1479570221,36
44,470091784,14
44,-622714723,105
44,566079887,35
44,1752160336,4
44,-1578508447,73
44,1363186461,44
44,1643967120,2
44,-876880993,2
44,422816301,8
44,-431188081,4
44,-1311084433,40
44,1022523223,2
44,934212680,6
44,-1181971090,44
44,-1510830393,6
44,925315815,20
44,1752766024,62
44,-1046841686,20
44,1343293,8
44,516651703,8
44,-1974972670,4
44,-2044583966,20
44,-157906451,48
43,-78641718,337
43,1720902158,35
43,-2019260316,57
43,968052565,7
43,-525920975,93
43,163440408,2
43,1271965014,14
43,578819409,2
43,-1570055317,20
43,263457857,2
43,1207224198,37
43,-1653208277,2
43,-797645517,90
43,-2052579634,20
43,-621375572,28
43,-1206253702,2
43,2098297782,2
43,2135098477,2
43,-2088977050,20
43,317487822,4
42,-1002948537,5
42,422514486,20
42,-2006106065,4
42,-1083808776,2
42,-1344233608,45
42,-508260369,32
42,-897995593,21
42,-348607364,100
42,1515653318,7
42,-665990336,6
42,-1069714258,20
42,1885950578,3
42,-35608253,52
42,-1647441418,24
42,-1661217271,4
42,-1156198457,16
42,-698331381,42
42,-15670833,2
42,-1283460297,152
42,735032518,20
42,1362931260,8
42,56032041,44
41,-104160253,7
41,-350024268,57
41,464520860,3
41,1300694188,6
41,1767444898,51
41,431241871,8
41,-1152788324,2
41,-117034563,5
41,1501233367,25
41,754913120,3
41,-784628419,14
41,758185495,2
41,-1896169766,22
41,-1756196726,9
41,-153599011,44
41,1915750114,8
41,582729248,20
41,-1834162748,4
41,241750994,2
41,-999293004,34
41,974366450,18
41,1483282831,20
40,-1264593192,21
40,-401940144,46
40,907687454,40
40,-1431607250,17
40,-1538952549,4
40,5836981,2
40,-1141964291,10
40,-685086084,10
40,-965727004,20
40,-337095571,16
40,1446336882,20
40,-1777041195,6
40,317798614,40
40,-662747042,20
40,-278178680,2
40,55051033,20
40,-2109696128,3
40,-1242723779,4
40,-1327349328,12
40,84670278,2
40,835746610,20
40,-962275376,48
40,1820394385,24
40,-681131450,20
40,360560109,18
40,-224336373,48
39,-1598031895,41
39,-1398946758,39
39,-803359283,33
39,429202146,3
39,-1297564538,15
39,1199716812,5
39,1194865933,4
39,320597852,39
39,1772841557,20
39,2068806806,9
39,-768618825,41
39,1842810005,20
39,534799429,6
38,-557475649,36
38,1179783051,27
38,1875639637,33
38,553479769,37
38,701034457,17
38,-391219271,2
38,2133081602,42
38,200552474,12
38,691320472,5
38,-1024344497,28
38,-1459427097,5
38,-566778569,28
38,973229635,8
38,-2034211484,8
38,602110453,16
38,-213689537,2
38,-1266990465,10
38,940075364,44
38,1736779492,10
38,-1287594009,4
38,2067443455,2
38,723706905,4
38,-572350241,29
38,-1135916867,38
38,47591268,46
38,-1149201761,38
38,-1374009313,4
38,-1867815472,20
38,260461474,8
37,388779109,8
37,1264368529,4
37,-16297946,7
37,-2029108273,20
37,460756969,3
37,-1466790502,3
37,-1513647733,52
37,559062027,165
37,-399093987,9
37,-270793713,4
37,-1867031221,15
37,1833656419,11
37,318501881,28
36,151547771,6
36,-1172193263,39
36,813295788,17
36,617047852,19
36,899957589,6
36,-305092323,605
36,904933939,16
36,-437249358,20
36,-86323425,42
36,1353626802,20
36,-594044115,36
36,-2068585523,20
36,-1106812585,16
36,-1836463534,36
36,-684260067,4
36,16861228,2
36,277329163,22
36,1049896842,20
36,1236329570,62
36,917451075,20
36,1633714820,4
36,-257610253,36
36,-1499340785,20
36,-1287618558,4
36,-1245958499,4
36,219665205,92
36,85499765,8
36,774540890,2
35,1897526938,30
35,-2040284877,21
35,402277560,24
35,1703421525,96
35,-1130607740,25
35,-1983902069,28
35,1358747706,7
35,1362108499,6
35,-667677416,2
35,-1990992088,2
35,1167709152,6
35,-2065350416,2
35,1474971872,52
35,1582867517,3
35,-1574383614,8
35,-982877566,20
35,436960619,3
35,-1358658950,10
35,-144824167,4
34,693939145,6
34,1178772446,17
34,1978611461,36
34,-910458800,13
34,-1678387310,34
34,-616513180,20
34,1386174007,3
34,549509627,4
34,-86936403,52
34,-1885916452,60
34,-1715877946,2
34,327276577,52
34,1224893240,20
34,-262873603,12
34,2047348185,28
34,1135972234,34
34,523004154,32
34,-209944394,20
34,-995171669,12
34,129428007,18
34,1096920283,30
34,1487015352,44
34,1127383502,2
34,-2003925594,4
34,1086819835,132
34,2030424879,2
34,878989198,52
33,-45860403,7
33,1311997107,10
33,1024370415,27
33,922170994,31
33,31302035,4
33,-838302050,19
33,647180279,33
33,830741046,18
33,-1029962001,35
33,899211963,5
33,1422879374,20
33,-1523062213,100
33,2051219460,8
33,721177299,4
33,-921247425,882
33,-446308816,29
33,-1931905598,2
33,-2004465339,2
33,1725827594,2
33,-1108757995,2
33,-1680395548,152
33,2039893659,20
32,427791513,4
32,966611692,4
32,-1225525511,27
32,220656399,10
32,-1506469049,12
32,1058049831,36
32,81011739,4
32,856106626,2
32,-2144899613,8
32,2106294420,4
32,1830522164,24
32,488571953,4
32,599195235,20
32,1181207183,2
32,377493193,18
32,-921945881,2
32,531259073,12
32,-374368913,12
32,-1863601533,8
32,350137555,12
32,790145762,10
32,-758818807,9
32,2139351683,134
32,648495164,2
32,325476430,32
32,437727713,14
32,1737800759,20
32,-9572401,20
32,71820579,4
32,987558330,3
32,-1865047541,32
32,249171319,2
32,1223894291,468
32,-306148738,2
32,-1691633491,32
32,1747938914,2
32,-1364679845,2
32,-1311426661,20
31,-1722196396,8
31,1553048476,35
31,-1692255099,22
31,-1672231770,23
31,-1707158128,8
31,-89967397,98
31,-1473765939,9
31,-411955393,4
31,-200005401,2
31,1723499726,6
31,-2074184949,2
31,1291574866,12
31,-794016239,41
31,-29351355,17
31,1190967114,10
31,-727737290,6
31,-1097162145,5
31,-1837678401,16
31,-493765854,20
31,-663287953,28
31,-1274487097,27
31,-673016172,17
31,-884111988,2
31,1414556278,2
31,2063783658,4
31,1260771556,118
31,-1566127334,4
31,-54983023,2
31,-137503692,2
30,1630404789,40
30,1164352827,6
30,-2016933755,22
30,1962649603,6
30,1938140189,6
30,1708838638,2
30,-1434930908,44
30,569938490,20
30,-393304468,2
30,-415020042,28
30,1900235801,10
30,-1985338594,8
30,1275600720,7
30,-96929563,8
30,922948237,16
30,-1116828341,7
30,1157227975,27
30,1340913766,20
30,-530038971,28
30,-1969530819,2
30,-1960529930,4
30,545202081,6
30,-687487613,3
30,-1171058156,52
30,-587970067,7
30,755358655,22
30,1581119581,4
30,501840908,20
30,-464534364,16
30,1016086477,2
30,-217777864,20
30,1224077585,20
30,223063650,2
30,1141949585,32
30,-1337068468,12
30,1796063913,3
30,1906893443,20
30,2140291482,28
30,857415041,4
30,618043377,20
30,1732960625,18
30,1240350038,8
30,-366143794,2
30,-393746090,3
30,2051482329,3
30,-1064552691,4
29,-1743474984,9
29,180700,5
29,1728133089,22
29,-1243451499,15
29,2093402902,18
29,-650498837,25
29,-374687945,27
29,-680074942,26
29,323169044,20
29,1644953588,20
29,1587026079,2
29,-1267881181,16
29,684534402,18
29,-1982541776,6
29,-1977838438,10
29,1106967157,3
29,-1972251285,10
29,-540539040,4
29,-1642796305,14
29,413736015,118
29,-1242767648,6
29,-1505384776,25
29,1977445342,4
29,-1366080332,4
29,213614954,11
29,-2007769416,20
29,-376798504,8
29,-58932361,2
29,588806020,2
29,-146564400,24
29,312743980,2
29,1511921329,2
29,-154129481,2
28,41666160,28
28,-230619036,36
28,-1639424566,33
28,-504035452,129
28,-2049378560,8
28,-267817824,16
28,-1781127882,24
28,-837465238,20
28,2111314669,2
28,591353171,28
28,-911563136,14
28,-390814290,4
28,-6609458,8
28,-1982521677,14
28,-1940633829,6
28,-1197932590,6
28,665802076,36
28,-2140069590,42
28,1901819341,8
28,858217951,32
28,1635059662,8
28,265822607,30
28,1594336948,2
28,-34391157,28
28,-1482623106,5
28,618599351,20
28,1996887381,24
28,744515013,12
28,2052678355,28
28,4399533,20
28,-1550681241,8
28,-577525497,20
28,-931180854,8
28,-803712781,2
28,1409218998,22
27,1159619918,20
27,765141508,39
27,305403431,66
27,-511073168,7
27,1038574348,2
27,-1456190882,4
27,1260601179,6
27,1657765831,9
27,303215847,14
27,-271156723,2
27,1451082763,2
27,1498676756,2
27,-1520553397,24
27,-1693336555,6
27,-1385897167,7
27,-1313099330,8
27,-678054954,28
27,-572355909,2
27,1896835828,14
27,108806452,2
27,-1376188151,20
27,-1584400311,20
27,680245267,4
27,843488588,3
26,-1891759571,20
26,-1738113560,2
26,1121450163,10
26,-1115821924,20
26,202057261,16
26,-1885401959,22
26,1299153362,10
26,995149506,7
26,-1015358441,6
26,1644610897,20
26,915218080,22
26,-1438046069,4
26,1494393721,10
26,-1933418988,6
26,243885632,32
26,322776566,2
26,218304257,20
26,2147140707,20
26,1922186905,10
26,552350946,20
26,800536031,26
26,1383136810,32
26,9841545,14
26,701376906,26
26,-877622511,2
26,-342206307,32
26,-1335061003,20
26,1561651901,8
25,1119698233,50
25,1610169439,7
25,889980097,19
25,-1686686406,20
25,1890193737,170
25,-826814733,15
25,-1978962844,6
25,-1506883539,18
25,-691302573,25
25,-1178881497,5
25,-1537468234,8
25,-2146094212,7
25,733827946,10
25,1225772551,240
25,215491156,6
25,-1796383989,8
25,-1655409377,20
25,1285768452,12
25,616394258,18
25,-1068913171,8
25,1432538772,16
25,1636505660,20
25,-1886925840,4
25,-227083678,7
25,249623500,2
25,-1324030609,24
25,-1086785555,8
25,1127474247,5
25,-1426483881,5
25,-1241803782,170
25,-2111157379,10
25,566779445,62
25,-1663830221,2
25,-1207010934,12
25,1763558124,4
25,-1568102771,118
24,-1590753123,11
24,659299693,8
24,-893652163,4
24,-1650360211,23
24,-1253234107,4
24,-61013960,10
24,-1895032895,20
24,596345558,18
24,1754990240,4
24,-118641641,19
24,1402308913,24
24,581945909,5
24,-2141453760,2
24,1606230144,20
24,256148125,8
24,-1832086577,2
24,1659315960,2
24,-2015210635,3
24,-1173649863,4
24,1656092212,6
24,1200992239,4
24,-1253646212,2
24,-1452455840,4
24,462076906,4
24,-1754271604,2
24,262769941,28
24,249632653,2
24,1871567774,8
24,507412913,2
24,20439283,2
24,1412739317,20
24,1312582127,20
24,332682725,20
24,-909702626,4
24,-979699132,2
24,-904536056,20
24,-2049465701,74
24,2058848207,4
24,2089657155,20
24,1215392334,8
24,136117363,2
24,-1229285554,20
24,808581305,4
24,-1355764272,2
24,1537558754,24
24,-666160569,160
24,515171997,4
24,430458945,20
24,133926026,20
24,541787565,24
24,245434252,4
24,220043601,20
24,1445760303,18
23,-512248685,19
23,229632232,23
23,-1439767729,17
23,-1870780461,20
23,-2105401887,15
23,-1536118648,23
23,508480668,23
23,858129552,20
23,-345681865,6
23,151250176,3
23,-1120100969,6
23,1193508784,3
23,-1001324765,8
23,-629230712,26
23,-727279064,2
23,274617637,4
23,-1175952177,31
23,705262951,12
23,975854509,28
23,-37156853,8
23,1217350190,22
23,1426714720,20
23,1355626969,2
23,738162285,3
23,-1067280039,47
23,421563267,6
23,399731773,2
23,295053352,20
23,-2110167836,2
23,-394878336,6
22,1769434877,20
22,-345954394,22
22,-455370066,6
22,979120056,22
22,618684741,22
22,-722214515,2
22,-933096379,20
22,-1082073112,22
22,876520760,20
22,-884251203,20
22,-987943886,20
22,-326980090,2
22,-1722861781,3
22,-1394158670,20
22,-1570995805,26
22,1408927202,16
22,-935894245,8
22,-1295980176,48
22,945276435,10
22,102699765,18
22,1253055729,56
22,-1612675710,3
22,-1845701327,17
22,-154833802,12
22,-644843195,6
22,-1037537435,18
22,-268849251,6
22,352404313,20
22,-1997777995,2
22,-539009821,16
22,-1543153509,19
22,-1538827635,3
22,1315217755,20
22,1044233617,4
22,1990765446,20
22,-1135158541,12
22,622021958,2
22,-1309340423,3
22,-932711293,20
22,1665112229,2
22,808975593,22
22,-1986857414,8
22,-249403419,2
22,-1093699118,2
22,-2014824339,31
22,-457561408,2
22,-213492734,20
22,-880591254,4
22,-511354933,16
22,55776838,20
22,1285046790,10
22,948150582,12
22,1651046642,20
22,-557902518,2
22,-582813913,22
22,-1405567355,2
22,-1535016111,24
22,-1814149518,20
22,-1952962328,4
22,-1319600460,22
22,5594268,20
22,-697295468,2
22,937981658,24
22,1414299277,4
22,-760333779,20
21,-1587545333,6
21,-359423518,9
21,733355853,33
21,-182257820,10
21,-75635716,15
21,2131134982,16
21,148753319,21
21,-1426754471,13
21,681129153,11
21,719907433,18
21,-390135133,21
21,-446548469,6
21,914326507,23
21,-1946850801,14
21,1313293232,7
21,-2020490976,21
21,1757152903,4
21,1410826212,10
21,2124685663,4
21,725609510,17
21,393503764,7
21,161719856,3
21,-1514693029,8
21,-1590007288,4
21,-1618830678,5
21,1345707211,2
21,897138288,3
21,-1009083388,2
21,483950472,10
21,1441399532,16
21,-971989957,8
21,478929455,6
21,503424588,2
21,769042744,20
21,-221264918,10
20,-931756487,24
20,1973706770,30
20,-1813131491,29
20,753311374,30
20,-1595530652,25
20,953956030,8
20,133406102,16
20,1697459152,10
20,1262137826,16
20,-309347581,13
20,380159305,22
20,1973023134,20
20,1828578130,24
20,-1089667307,18
20,1712410776,20
20,1598471594,9
20,-1908298687,11
20,-362734305,20
20,639587436,32
20,-239122979,2
20,860166780,22
20,2114823984,2
20,1875773350,12
20,1434763298,5
20,-585354235,20
20,866022807,20
20,2035775762,2
20,-1877124470,20
20,814413637,2
20,-771248101,7
20,-632049693,8
20,-2097394544,4
20,34913118,2
20,-1833657536,20
20,-232869085,20
20,2017956090,8
20,1796780354,20
20,-419114733,20
20,-1845240844,20
20,-1841329071,20
20,-339533607,20
20,1792026183,20
20,1290680562,28
20,-1065748444,2
20,1489035692,20
20,-1684439885,13
20,-2129406404,20
20,1568970343,20
20,1764939068,2
20,1445610201,20
20,422647213,20
20,624063194,20
20,-1155806972,4
20,-666441372,16
20,1439001476,2
20,369155066,20
20,-205314069,2
20,-1050328975,20
20,-207236363,20
20,91004498,24
20,1923906741,8
20,-364008604,20
20,377711145,20
20,-1106023678,20
20,1711962948,20
20,-1088771903,20
20,625708223,20
20,-884166313,2
20,1031125826,8
20,-2022772147,20
20,1310484437,20
20,-1700834738,20
20,833776748,2
20,-1429298547,4
20,540288828,2
20,-1860322033,10
20,1821823205,20
20,1483843280,20
20,59842614,20
20,-781378416,20
19,1053719290,15
19,890295057,32
19,-835021987,6
19,-1491373504,15
19,-477481208,3
19,-1960209257,2
19,-724891278,14
19,510079082,4
19,190744201,10
19,-254690077,9
19,465346572,13
19,2053358171,11
19,1182370641,4
19,-698046906,14
19,1452631315,21
19,-2137452371,23
19,-1694326697,23
19,-1348859806,20
19,-163185096,9
19,-2099381660,20
19,-2040618320,21
19,-1277517863,2
19,-192557400,2
19,-1434170814,3
19,-1144645109,12
19,1239731188,6
19,-1240024472,20
19,315721051,6
18,695319319,3
18,-513189089,11
18,-2043354222,16
18,-492158191,16
18,-640843427,10
18,1239158103,18
18,1824326316,4
18,-1817933188,18
18,-961125048,20
18,-1521412753,20
18,-1676728630,20
18,-2054057687,6
18,923513051,2
18,1000262891,20
18,-937835270,20
18,140210297,18
18,-1590371500,20
18,-287734537,7
18,1992630281,2
18,1400681764,20
18,-1135968183,2
18,-1721147802,4
18,1314423198,20
18,-1051548836,4
18,1035512078,24
18,916080716,30
18,1754762452,18
18,64427011,20
18,-1395571940,20
18,-1315408366,20
18,1807692776,20
18,75245817,11
18,-1970581462,6
18,-922336673,2
18,-1384094430,4
18,-596800156,20
18,-584201229,20
18,-1430986885,10
18,-316949044,20
18,1953170059,12
18,-529802595,8
18,2022630665,20
18,-1440545243,18
18,-1703926900,12
18,928717071,20
18,-865180827,20
18,-79298131,10
18,-526625734,20
18,-1631643164,2
18,1140941733,10
18,-398363804,2
18,-407500937,4
18,1255640979,18
17,1600831443,19
17,1379994468,5
17,-1061695913,12
17,229632209,4
17,167908619,6
17,960493485,19
17,-1615755681,7
17,-1755392915,18
17,330141603,8
17,302971244,2
17,927587512,9
17,722532158,15
17,-1599239884,5
17,-1294079076,5
17,-1463182113,8
17,-759270309,19
17,1899069277,2
17,954385936,2
17,-36527298,3
17,762674750,2
17,1515907363,20
17,1227574873,11
17,406282443,2
17,1928108048,6
17,-861063251,4
17,611697450,20
16,1748254082,48
16,681979370,21
16,-1773228635,16
16,1954009010,4
16,1331366380,10
16,1671041307,12
16,872356746,14
16,228735129,16
16,-1453772363,3
16,859123311,10
16,-632356867,13
16,-1580870730,6
16,-256881510,2
16,139889924,20
16,-645700610,16
16,1210592687,6
16,-1581480126,20
16,1397423649,16
16,1172912670,16
16,1223394319,5
16,1472169489,20
16,-611910057,4
16,-1595499371,13
16,644274354,12
16,1550938431,5
16,-2034580974,4
16,203868394,20
16,-313197558,4
16,-670030083,26
16,-277806545,15
16,-673224329,10
16,1466830043,16
16,-435722899,5
16,462662061,16
16,1217304286,2
16,2034399240,16
16,1715307253,2
16,-1988257409,20
16,561710811,16
16,1877534270,20
16,404169533,16
16,1482510531,16
16,-2091096979,20
16,-769464740,20
16,-567118112,6
16,-33102427,24
16,-470449751,2
16,-996373247,2
16,-2107925606,6
16,304728253,16
16,-804020170,10
16,-1676433608,8
16,86915461,2
16,-1421522237,6
16,1712726231,2
15,-1439167191,15
15,1628308860,32
15,-640610875,23
15,2146327667,13
15,-205125813,15
15,-543196104,2
15,1755818555,17
15,1471450032,15
15,600396078,16
15,1669346014,16
15,279724952,19
15,1551256178,15
15,-1481352339,27
15,-48165657,15
15,-766040768,2
15,1303857979,2
15,-764373028,6
15,-2114329448,9
15,-968340264,15
15,-448192957,2
15,-705222109,33
15,1659314139,93
15,-1166586987,54
15,1418065781,2
15,286943270,7
15,-853588324,7
15,-1806803976,13
15,2142569178,41
15,-1326614911,20
15,-1856062708,20
15,716642692,2
15,-1315242537,4
15,2068944891,8
15,-1375709416,2
15,944838098,8
15,1375665002,18
15,-318623953,5
15,-469709132,3
15,-1948904332,6
15,1155564557,3
15,616858109,19
15,-1077380680,4
15,1602837218,11
15,-632031849,11
15,277801242,4
15,952820106,20
15,588944483,4
15,-748804137,8
15,657637787,2
15,1048152973,20
15,-1257907882,20
15,-1353907633,2
15,1228192214,24
14,-1603624102,13
14,1099532609,2
14,-1098675897,2
14,-1403797858,8
14,746292341,4
14,-1534143131,14
14,-1047428161,11
14,-1844291406,10
14,2071262286,14
14,-670441106,4
14,-1199147084,14
14,-1302363537,4
14,683056840,11
14,-505198534,6
14,1714013775,21
14,34704466,130
14,1936180816,6
14,361250682,20
14,409207874,5
14,-1992781865,9
14,533257702,14
14,1012878125,14
14,-1357205081,15
14,1966528682,25
14,-977844515,10
14,-1236712282,10
14,1070653705,2
14,327273676,10
14,443373986,14
14,1848078292,2
14,-1370054702,8
14,302644585,4
14,-1966934104,12
14,905935841,16
14,1361171148,20
14,-458759640,14
14,-1037471245,8
14,1912575925,10
14,-538387004,6
14,855378844,20
14,1163798401,8
14,-418333046,4
14,16123994,2
14,845968390,16
14,-1394059715,2
14,-1874453214,12
14,-711000528,4
14,1376357568,14
14,-71617123,12
14,-1042331411,16
14,-1280783968,2
14,-945456703,2
14,1853911465,4
14,1045085539,3
14,850735285,2
14,145229977,2
14,-845643270,10
14,87004945,2
14,754153234,14
14,-213813777,2
14,2127313916,2
14,2126253560,12
13,-63063608,5
13,1229872105,18
13,686791117,26
13,-497610370,13
13,1810201930,13
13,1719603591,13
13,-1643116619,8
13,2059012941,3
13,299240124,13
13,-624415289,6
13,-1034362299,19
13,-467691349,12
13,-447629274,4
13,66632789,13
13,278587428,4
13,-1455566452,27
13,-105073427,4
13,-1014157531,14
13,-154388602,20
13,1981539212,9
13,105974741,13
13,-946018175,26
13,460547557,20
13,843226074,8
13,-707120402,6
13,-18746295,3
13,-1657911627,6
13,-1858036962,6
13,-2008476171,4
13,-1971199809,8
13,282966883,5
13,-1477873290,20
13,2042007197,20
13,918032324,3
13,-532297281,5
13,-1680498089,4
13,-1723490122,3
13,-1043443371,5
13,-1813642449,20
13,632752146,20
13,1625924199,2
13,1483080965,3
13,-895731493,20
13,-248856091,20
13,-1391993947,2
13,2782589,18
13,-1806024759,3
12,1621461809,14
12,-371204304,14
12,-1133469836,14
12,-1990465871,17
12,-742453682,19
12,2134187385,12
12,1878957336,5
12,1171826067,3
12,-2096008370,6
12,-1557133951,12
12,872926406,6
12,-403738593,10
12,-47945035,12
12,726206064,12
12,-1122989431,4
12,-1701540352,16
12,831714900,2
12,-1463389664,10
12,1754950021,4
12,-2106202098,12
12,335271926,2
12,-2068460456,12
12,1435484662,20
12,362856078,8
12,1150202958,4
12,154262155,10
12,-2017294613,24
12,-1813272384,6
12,-1190318092,32
12,1413854456,4
12,984684604,12
12,1791329399,698
12,129407632,2
12,2121040557,12
12,-1734876668,12
12,1089146605,23
12,1366718687,14
